Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-04-15,BS,Bahamas,AMRO,58,9563,1,191
2021-04-16,BS,Bahamas,AMRO,30,9593,2,193
2021-04-17,BS,Bahamas,AMRO,41,9634,1,194
2021-04-18,BS,Bahamas,AMRO,62,9696,0,194
2021-04-19,BS,Bahamas,AMRO,40,9736,0,194
2021-04-20,BS,Bahamas,AMRO,55,9791,0,194
2021-04-21,BS,Bahamas,AMRO,9,9800,0,194
2021-04-22,BS,Bahamas,AMRO,0,9800,0,194
2021-04-23,BS,Bahamas,AMRO,0,9800,0,194
2021-04-24,BS,Bahamas,AMRO,176,9976,2,196
2021-04-25,BS,Bahamas,AMRO,74,10050,0,196
2021-04-26,BS,Bahamas,AMRO,0,10050,1,197
2021-04-27,BS,Bahamas,AMRO,170,10220,1,198
2021-04-28,BS,Bahamas,AMRO,63,10283,0,198
2021-04-29,BS,Bahamas,AMRO,66,10349,0,198
2021-04-30,BS,Bahamas,AMRO,40,10389,0,198
2021-05-01,BS,Bahamas,AMRO,64,10453,1,199
2021-05-02,BS,Bahamas,AMRO,0,10453,0,199
2021-05-03,BS,Bahamas,AMRO,96,10549,0,199
2021-05-04,BS,Bahamas,AMRO,53,10602,12,211
2021-05-05,BS,Bahamas,AMRO,57,10659,0,211
2021-05-06,BS,Bahamas,AMRO,0,10659,0,211
2021-05-07,BS,Bahamas,AMRO,52,10711,0,211
2021-05-08,BS,Bahamas,AMRO,62,10773,1,212
2021-05-09,BS,Bahamas,AMRO,0,10773,0,212
2021-05-10,BS,Bahamas,AMRO,89,10862,0,212
2021-05-11,BS,Bahamas,AMRO,46,10908,2,214
2021-05-12,BS,Bahamas,AMRO,25,10933,0,214
2021-05-13,BS,Bahamas,AMRO,33,10966,1,215
2021-05-14,BS,Bahamas,AMRO,58,11024,1,216
2021-05-15,BS,Bahamas,AMRO,110,11134,2,218
2021-05-16,BS,Bahamas,AMRO,50,11184,2,220
2021-05-17,BS,Bahamas,AMRO,0,11184,0,220
2021-05-18,BS,Bahamas,AMRO,94,11278,1,221
2021-05-19,BS,Bahamas,AMRO,43,11321,0,221
2021-05-20,BS,Bahamas,AMRO,0,11321,0,221
2021-05-21,BS,Bahamas,AMRO,75,11396,1,222
2021-05-22,BS,Bahamas,AMRO,54,11450,2,224
2021-05-23,BS,Bahamas,AMRO,49,11499,1,225
2021-05-24,BS,Bahamas,AMRO,52,11551,1,226
2021-05-25,BS,Bahamas,AMRO,28,11579,0,226
2021-05-26,BS,Bahamas,AMRO,18,11597,0,226
2021-05-27,BS,Bahamas,AMRO,25,11622,0,226
2021-05-28,BS,Bahamas,AMRO,62,11684,3,229
2021-05-29,BS,Bahamas,AMRO,61,11745,0,229
2021-05-30,BS,Bahamas,AMRO,15,11760,1,230
2021-05-31,BS,Bahamas,AMRO,36,11796,0,230
2021-06-01,BS,Bahamas,AMRO,53,11849,0,230
2021-06-02,BS,Bahamas,AMRO,15,11864,0,230
2021-06-03,BS,Bahamas,AMRO,29,11893,0,230
2021-06-04,BS,Bahamas,AMRO,37,11930,2,232
2021-06-05,BS,Bahamas,AMRO,42,11972,0,232
2021-06-06,BS,Bahamas,AMRO,15,11987,0,232
2021-06-07,BS,Bahamas,AMRO,17,12004,0,232
2021-06-08,BS,Bahamas,AMRO,23,12027,0,232
2021-06-09,BS,Bahamas,AMRO,0,12027,0,232
2021-06-10,BS,Bahamas,AMRO,25,12052,2,234
2021-06-11,BS,Bahamas,AMRO,40,12092,2,236
2021-06-12,BS,Bahamas,AMRO,37,12129,1,237
2021-06-13,BS,Bahamas,AMRO,30,12159,0,237
2021-06-14,BS,Bahamas,AMRO,40,12199,0,237
2021-06-15,BS,Bahamas,AMRO,11,12210,0,237
2021-06-16,BS,Bahamas,AMRO,15,12225,2,239
2021-06-17,BS,Bahamas,AMRO,17,12242,1,240
2021-06-18,BS,Bahamas,AMRO,53,12295,1,241
2021-06-19,BS,Bahamas,AMRO,27,12322,0,241
2021-06-20,BS,Bahamas,AMRO,5,12327,2,243
2021-06-21,BS,Bahamas,AMRO,23,12350,0,243
2021-06-22,BS,Bahamas,AMRO,14,12364,0,243
2021-06-23,BS,Bahamas,AMRO,15,12379,1,244
2021-06-24,BS,Bahamas,AMRO,28,12407,0,244
2021-06-25,BS,Bahamas,AMRO,60,12467,1,245
2021-06-26,BS,Bahamas,AMRO,30,12497,0,245
2021-06-27,BS,Bahamas,AMRO,7,12504,0,245
2021-06-28,BS,Bahamas,AMRO,39,12543,0,245
2021-06-29,BS,Bahamas,AMRO,43,12586,1,246
2021-06-30,BS,Bahamas,AMRO,0,12586,0,246
2021-07-01,BS,Bahamas,AMRO,113,12699,0,246
2021-07-02,BS,Bahamas,AMRO,36,12735,0,246
2021-07-03,BS,Bahamas,AMRO,0,12735,0,246
2021-07-04,BS,Bahamas,AMRO,106,12841,4,250
2021-07-05,BS,Bahamas,AMRO,40,12881,0,250
2021-07-06,BS,Bahamas,AMRO,8,12889,1,251
2021-07-07,BS,Bahamas,AMRO,53,12942,1,252
2021-07-08,BS,Bahamas,AMRO,23,12965,0,252
2021-07-09,BS,Bahamas,AMRO,59,13024,0,252
2021-07-10,BS,Bahamas,AMRO,41,13065,2,254
2021-07-11,BS,Bahamas,AMRO,49,13114,0,254
2021-07-12,BS,Bahamas,AMRO,51,13165,0,254
2021-07-13,BS,Bahamas,AMRO,55,13220,0,254
2021-07-14,BS,Bahamas,AMRO,13,13233,0,254
2021-07-15,BS,Bahamas,AMRO,41,13274,2,256
2021-07-16,BS,Bahamas,AMRO,61,13335,5,261
2021-07-17,BS,Bahamas,AMRO,69,13404,12,273
2021-07-18,BS,Bahamas,AMRO,62,13466,0,273
2021-07-19,BS,Bahamas,AMRO,100,13566,0,273
2021-07-20,BS,Bahamas,AMRO,38,13604,1,274
2021-07-21,BS,Bahamas,AMRO,81,13685,0,274
2021-07-22,BS,Bahamas,AMRO,96,13781,0,274
2021-07-23,BS,Bahamas,AMRO,0,13781,0,274
2021-07-24,BS,Bahamas,AMRO,176,13957,6,280
2021-07-25,BS,Bahamas,AMRO,100,14057,2,282
2021-07-26,BS,Bahamas,AMRO,62,14119,0,282
2021-07-27,BS,Bahamas,AMRO,133,14252,2,284
2021-07-28,BS,Bahamas,AMRO,75,14327,0,284
2021-07-29,BS,Bahamas,AMRO,130,14457,2,286
2021-07-30,BS,Bahamas,AMRO,88,14545,0,286
2021-07-31,BS,Bahamas,AMRO,132,14677,0,286
2021-08-01,BS,Bahamas,AMRO,163,14840,1,287
2021-08-02,BS,Bahamas,AMRO,80,14920,4,291
2021-08-03,BS,Bahamas,AMRO,91,15011,0,291
2021-08-04,BS,Bahamas,AMRO,35,15046,1,292
2021-08-05,BS,Bahamas,AMRO,78,15124,0,292
2021-08-06,BS,Bahamas,AMRO,67,15191,3,295
2021-08-07,BS,Bahamas,AMRO,228,15419,0,295
2021-08-08,BS,Bahamas,AMRO,0,15419,0,295
2021-08-09,BS,Bahamas,AMRO,206,15625,9,304
2021-08-10,BS,Bahamas,AMRO,169,15794,3,307
2021-08-11,BS,Bahamas,AMRO,121,15915,1,308
2021-08-12,BS,Bahamas,AMRO,96,16011,2,310
2021-08-13,BS,Bahamas,AMRO,130,16141,1,311
2021-08-14,BS,Bahamas,AMRO,131,16272,2,313
2021-08-15,BS,Bahamas,AMRO,158,16430,0,313
2021-08-16,BS,Bahamas,AMRO,107,16537,0,313
2021-08-17,BS,Bahamas,AMRO,131,16668,0,313
2021-08-18,BS,Bahamas,AMRO,55,16723,0,313
2021-08-19,BS,Bahamas,AMRO,125,16848,3,316
2021-08-20,BS,Bahamas,AMRO,114,16962,14,330
2021-08-21,BS,Bahamas,AMRO,0,16962,0,330
2021-08-22,BS,Bahamas,AMRO,166,17128,0,330
2021-08-23,BS,Bahamas,AMRO,258,17386,8,338
2021-08-24,BS,Bahamas,AMRO,159,17545,0,338
2021-08-25,BS,Bahamas,AMRO,70,17615,5,343
2021-08-26,BS,Bahamas,AMRO,102,17717,0,343
2021-08-27,BS,Bahamas,AMRO,0,17717,0,343
2021-08-28,BS,Bahamas,AMRO,0,17717,0,343
2021-08-29,BS,Bahamas,AMRO,314,18031,11,354
2021-08-30,BS,Bahamas,AMRO,108,18139,27,381
2021-08-31,BS,Bahamas,AMRO,0,18139,0,381
2021-09-01,BS,Bahamas,AMRO,0,18139,0,381
2021-09-02,BS,Bahamas,AMRO,0,18139,0,381
2021-09-03,BS,Bahamas,AMRO,437,18576,31,412
2021-09-04,BS,Bahamas,AMRO,118,18694,0,412
2021-09-05,BS,Bahamas,AMRO,0,18694,0,412
2021-09-06,BS,Bahamas,AMRO,159,18853,27,439
2021-09-07,BS,Bahamas,AMRO,127,18980,7,446
2021-09-08,BS,Bahamas,AMRO,55,19035,7,453
2021-09-09,BS,Bahamas,AMRO,104,19139,0,453
2021-09-10,BS,Bahamas,AMRO,136,19275,0,453
2021-09-11,BS,Bahamas,AMRO,60,19335,0,453
2021-09-12,BS,Bahamas,AMRO,105,19440,1,454
2021-09-13,BS,Bahamas,AMRO,75,19515,9,463
2021-09-14,BS,Bahamas,AMRO,86,19601,0,463
2021-09-15,BS,Bahamas,AMRO,89,19690,4,467
2021-09-16,BS,Bahamas,AMRO,105,19795,2,469
2021-09-17,BS,Bahamas,AMRO,119,19914,13,482
2021-09-18,BS,Bahamas,AMRO,116,20030,22,504
2021-09-19,BS,Bahamas,AMRO,85,20115,2,506
2021-09-20,BS,Bahamas,AMRO,100,20215,4,510
2021-09-21,BS,Bahamas,AMRO,34,20249,0,510
2021-09-22,BS,Bahamas,AMRO,39,20288,2,512
2021-09-23,BS,Bahamas,AMRO,91,20379,0,512
2021-09-24,BS,Bahamas,AMRO,111,20490,10,522
2021-09-25,BS,Bahamas,AMRO,113,20603,0,522
2021-09-26,BS,Bahamas,AMRO,102,20705,0,522
2021-09-27,BS,Bahamas,AMRO,70,20775,1,523
2021-09-28,BS,Bahamas,AMRO,67,20842,0,523
2021-09-29,BS,Bahamas,AMRO,65,20907,0,523
2021-09-30,BS,Bahamas,AMRO,77,20984,8,531
2021-10-01,BS,Bahamas,AMRO,130,21114,2,533
2021-10-02,BS,Bahamas,AMRO,84,21198,4,537
2021-10-03,BS,Bahamas,AMRO,67,21265,18,555
2021-10-04,BS,Bahamas,AMRO,47,21312,2,557
2021-10-05,BS,Bahamas,AMRO,50,21362,2,559
2021-10-06,BS,Bahamas,AMRO,53,21415,17,576
2021-10-07,BS,Bahamas,AMRO,43,21458,6,582
2021-10-08,BS,Bahamas,AMRO,60,21518,4,586
2021-10-09,BS,Bahamas,AMRO,108,21626,8,594
2021-10-10,BS,Bahamas,AMRO,65,21691,6,600
2021-10-11,BS,Bahamas,AMRO,32,21723,5,605
2021-10-12,BS,Bahamas,AMRO,57,21780,3,608
2021-10-13,BS,Bahamas,AMRO,35,21815,0,608
2021-10-14,BS,Bahamas,AMRO,47,21862,14,622
2021-10-15,BS,Bahamas,AMRO,64,21926,0,622
2021-10-16,BS,Bahamas,AMRO,0,21926,0,622
2021-10-17,BS,Bahamas,AMRO,28,21954,4,626
2021-10-18,BS,Bahamas,AMRO,24,21978,0,626
2021-10-19,BS,Bahamas,AMRO,54,22032,0,626
2021-10-20,BS,Bahamas,AMRO,16,22048,0,626
2021-10-21,BS,Bahamas,AMRO,44,22092,0,626
2021-10-22,BS,Bahamas,AMRO,62,22154,4,630
2020-01-03,BH,Bahrain,EMRO,0,0,0,0
2020-01-04,BH,Bahrain,EMRO,0,0,0,0
2020-01-05,BH,Bahrain,EMRO,0,0,0,0
2020-01-06,BH,Bahrain,EMRO,0,0,0,0
2020-01-07,BH,Bahrain,EMRO,0,0,0,0
2020-01-08,BH,Bahrain,EMRO,0,0,0,0
2020-01-09,BH,Bahrain,EMRO,0,0,0,0
2020-01-10,BH,Bahrain,EMRO,0,0,0,0
2020-01-11,BH,Bahrain,EMRO,0,0,0,0
2020-01-12,BH,Bahrain,EMRO,0,0,0,0
2020-01-13,BH,Bahrain,EMRO,0,0,0,0
2020-01-14,BH,Bahrain,EMRO,0,0,0,0
2020-01-15,BH,Bahrain,EMRO,0,0,0,0
2020-01-16,BH,Bahrain,EMRO,0,0,0,0
2020-01-17,BH,Bahrain,EMRO,0,0,0,0
2020-01-18,BH,Bahrain,EMRO,0,0,0,0
2020-01-19,BH,Bahrain,EMRO,0,0,0,0
2020-01-20,BH,Bahrain,EMRO,0,0,0,0
2020-01-21,BH,Bahrain,EMRO,0,0,0,0
2020-01-22,BH,Bahrain,EMRO,0,0,0,0
2020-01-23,BH,Bahrain,EMRO,0,0,0,0
2020-01-24,BH,Bahrain,EMRO,0,0,0,0
2020-01-25,BH,Bahrain,EMRO,0,0,0,0
2020-01-26,BH,Bahrain,EMRO,0,0,0,0
2020-01-27,BH,Bahrain,EMRO,0,0,0,0
2020-01-28,BH,Bahrain,EMRO,0,0,0,0
2020-01-29,BH,Bahrain,EMRO,0,0,0,0
2020-01-30,BH,Bahrain,EMRO,0,0,0,0
2020-01-31,BH,Bahrain,EMRO,0,0,0,0
2020-02-01,BH,Bahrain,EMRO,0,0,0,0
2020-02-02,BH,Bahrain,EMRO,0,0,0,0
2020-02-03,BH,Bahrain,EMRO,0,0,0,0
2020-02-04,BH,Bahrain,EMRO,0,0,0,0
2020-02-05,BH,Bahrain,EMRO,0,0,0,0
2020-02-06,BH,Bahrain,EMRO,0,0,0,0
2020-02-07,BH,Bahrain,EMRO,0,0,0,0
2020-02-08,BH,Bahrain,EMRO,0,0,0,0
2020-02-09,BH,Bahrain,EMRO,0,0,0,0
2020-02-10,BH,Bahrain,EMRO,0,0,0,0
2020-02-11,BH,Bahrain,EMRO,0,0,0,0
2020-02-12,BH,Bahrain,EMRO,0,0,0,0
2020-02-13,BH,Bahrain,EMRO,0,0,0,0
2020-02-14,BH,Bahrain,EMRO,0,0,0,0
2020-02-15,BH,Bahrain,EMRO,0,0,0,0
2020-02-16,BH,Bahrain,EMRO,0,0,0,0
2020-02-17,BH,Bahrain,EMRO,0,0,0,0
2020-02-18,BH,Bahrain,EMRO,0,0,0,0
2020-02-19,BH,Bahrain,EMRO,0,0,0,0
2020-02-20,BH,Bahrain,EMRO,0,0,0,0
2020-02-21,BH,Bahrain,EMRO,0,0,0,0
2020-02-22,BH,Bahrain,EMRO,0,0,0,0
2020-02-23,BH,Bahrain,EMRO,0,0,0,0
2020-02-24,BH,Bahrain,EMRO,5,5,0,0
2020-02-25,BH,Bahrain,EMRO,7,12,0,0
2020-02-26,BH,Bahrain,EMRO,18,30,0,0
2020-02-27,BH,Bahrain,EMRO,7,37,0,0
2020-02-28,BH,Bahrain,EMRO,3,40,0,0
2020-02-29,BH,Bahrain,EMRO,4,44,0,0
2020-03-01,BH,Bahrain,EMRO,0,44,0,0
2020-03-02,BH,Bahrain,EMRO,7,51,0,0
2020-03-03,BH,Bahrain,EMRO,2,53,0,0
2020-03-04,BH,Bahrain,EMRO,0,53,0,0
2020-03-05,BH,Bahrain,EMRO,0,53,0,0
2020-03-06,BH,Bahrain,EMRO,0,53,0,0
2020-03-07,BH,Bahrain,EMRO,7,60,0,0
2020-03-08,BH,Bahrain,EMRO,23,83,0,0
2020-03-09,BH,Bahrain,EMRO,16,99,0,0
2020-03-10,BH,Bahrain,EMRO,14,113,0,0
2020-03-11,BH,Bahrain,EMRO,80,193,0,0
2020-03-12,BH,Bahrain,EMRO,6,199,0,0
2020-03-13,BH,Bahrain,EMRO,0,199,0,0
2020-03-14,BH,Bahrain,EMRO,15,214,0,0
2020-03-15,BH,Bahrain,EMRO,4,218,0,0
2020-03-16,BH,Bahrain,EMRO,7,225,1,1
2020-03-17,BH,Bahrain,EMRO,8,233,0,1
2020-03-18,BH,Bahrain,EMRO,27,260,0,1
2020-03-19,BH,Bahrain,EMRO,13,273,0,1
2020-03-20,BH,Bahrain,EMRO,12,285,0,1
2020-03-21,BH,Bahrain,EMRO,12,297,0,1
2020-03-22,BH,Bahrain,EMRO,23,320,0,1
2020-03-23,BH,Bahrain,EMRO,17,337,1,2
2020-03-24,BH,Bahrain,EMRO,40,377,0,2
2020-03-25,BH,Bahrain,EMRO,15,392,1,3
2020-03-26,BH,Bahrain,EMRO,27,419,1,4
2020-03-27,BH,Bahrain,EMRO,39,458,0,4
2020-03-28,BH,Bahrain,EMRO,15,473,0,4
2020-03-29,BH,Bahrain,EMRO,3,476,0,4
2020-03-30,BH,Bahrain,EMRO,39,515,0,4
2020-03-31,BH,Bahrain,EMRO,52,567,0,4
2020-04-01,BH,Bahrain,EMRO,2,569,0,4
2020-04-02,BH,Bahrain,EMRO,66,635,0,4
2020-04-03,BH,Bahrain,EMRO,8,643,0,4
2020-04-04,BH,Bahrain,EMRO,30,673,0,4
2020-04-05,BH,Bahrain,EMRO,15,688,0,4
2020-04-06,BH,Bahrain,EMRO,12,700,0,4
2020-04-07,BH,Bahrain,EMRO,56,756,0,4
2020-04-08,BH,Bahrain,EMRO,55,811,1,5
2020-04-09,BH,Bahrain,EMRO,12,823,0,5
2020-04-10,BH,Bahrain,EMRO,64,887,0,5
2020-04-11,BH,Bahrain,EMRO,111,998,1,6
2020-04-12,BH,Bahrain,EMRO,42,1040,0,6
2020-04-13,BH,Bahrain,EMRO,96,1136,0,6
2020-04-14,BH,Bahrain,EMRO,226,1362,1,7
2020-04-15,BH,Bahrain,EMRO,166,1528,0,7
2020-04-16,BH,Bahrain,EMRO,149,1677,0,7
2020-04-17,BH,Bahrain,EMRO,23,1700,0,7
2020-04-18,BH,Bahrain,EMRO,44,1744,0,7
2020-04-19,BH,Bahrain,EMRO,29,1773,0,7
2020-04-20,BH,Bahrain,EMRO,108,1881,0,7
2020-04-21,BH,Bahrain,EMRO,26,1907,0,7
2020-04-22,BH,Bahrain,EMRO,66,1973,0,7
2020-04-23,BH,Bahrain,EMRO,54,2027,0,7
2020-04-24,BH,Bahrain,EMRO,190,2217,1,8
2020-04-25,BH,Bahrain,EMRO,301,2518,0,8
2020-04-26,BH,Bahrain,EMRO,71,2589,0,8
2020-04-27,BH,Bahrain,EMRO,58,2647,0,8
2020-04-28,BH,Bahrain,EMRO,76,2723,0,8
2020-04-29,BH,Bahrain,EMRO,88,2811,0,8
2020-04-30,BH,Bahrain,EMRO,110,2921,0,8
2020-05-01,BH,Bahrain,EMRO,119,3040,0,8
2020-05-02,BH,Bahrain,EMRO,130,3170,0,8
2020-05-03,BH,Bahrain,EMRO,114,3284,0,8
2020-05-04,BH,Bahrain,EMRO,72,3356,0,8
2020-05-05,BH,Bahrain,EMRO,177,3533,0,8
2020-05-06,BH,Bahrain,EMRO,187,3720,0,8
2020-05-07,BH,Bahrain,EMRO,214,3934,0,8
2020-05-08,BH,Bahrain,EMRO,265,4199,0,8
2020-05-09,BH,Bahrain,EMRO,245,4444,0,8
2020-05-10,BH,Bahrain,EMRO,330,4774,0,8
2020-05-11,BH,Bahrain,EMRO,167,4941,0,8
2020-05-12,BH,Bahrain,EMRO,295,5236,0,8
2020-05-13,BH,Bahrain,EMRO,295,5531,1,9
2020-05-14,BH,Bahrain,EMRO,285,5816,1,10
2020-05-15,BH,Bahrain,EMRO,382,6198,0,10
2020-05-16,BH,Bahrain,EMRO,385,6583,2,12
2020-05-17,BH,Bahrain,EMRO,164,6747,0,12
2020-05-18,BH,Bahrain,EMRO,183,6930,0,12
2020-05-19,BH,Bahrain,EMRO,254,7184,0,12
2020-05-20,BH,Bahrain,EMRO,348,7532,0,12
2020-05-21,BH,Bahrain,EMRO,356,7888,0,12
2020-05-22,BH,Bahrain,EMRO,286,8174,0,12
2020-05-23,BH,Bahrain,EMRO,240,8414,0,12
2020-05-24,BH,Bahrain,EMRO,388,8802,1,13
2020-05-25,BH,Bahrain,EMRO,336,9138,0,13
2020-05-26,BH,Bahrain,EMRO,33,9171,1,14
2020-05-27,BH,Bahrain,EMRO,195,9366,0,14
2020-05-28,BH,Bahrain,EMRO,326,9692,1,15
2020-05-29,BH,Bahrain,EMRO,360,10052,0,15
2020-05-30,BH,Bahrain,EMRO,397,10449,0,15
2020-05-31,BH,Bahrain,EMRO,344,10793,2,17
2020-06-01,BH,Bahrain,EMRO,605,11398,2,19
2020-06-02,BH,Bahrain,EMRO,473,11871,0,19
2020-06-03,BH,Bahrain,EMRO,440,12311,0,19
2020-06-04,BH,Bahrain,EMRO,504,12815,1,20
2020-06-05,BH,Bahrain,EMRO,481,13296,1,21
2020-06-06,BH,Bahrain,EMRO,539,13835,1,22
2020-06-07,BH,Bahrain,EMRO,548,14383,2,24
2020-06-08,BH,Bahrain,EMRO,379,14762,2,26
2020-06-09,BH,Bahrain,EMRO,654,15416,1,27
2020-06-10,BH,Bahrain,EMRO,783,16199,2,29
2020-06-11,BH,Bahrain,EMRO,468,16667,3,32
2020-06-12,BH,Bahrain,EMRO,602,17269,4,36
2020-06-13,BH,Bahrain,EMRO,444,17713,0,36
2020-06-14,BH,Bahrain,EMRO,514,18227,3,39
2020-06-15,BH,Bahrain,EMRO,317,18544,4,43
2020-06-16,BH,Bahrain,EMRO,469,19013,3,46
2020-06-17,BH,Bahrain,EMRO,540,19553,1,47
2020-06-18,BH,Bahrain,EMRO,408,19961,2,49
2020-06-19,BH,Bahrain,EMRO,469,20430,6,55
2020-06-20,BH,Bahrain,EMRO,486,20916,2,57
2020-06-21,BH,Bahrain,EMRO,415,21331,3,60
2020-06-22,BH,Bahrain,EMRO,433,21764,3,63
2020-06-23,BH,Bahrain,EMRO,643,22407,2,65
2020-06-24,BH,Bahrain,EMRO,655,23062,2,67
2020-06-25,BH,Bahrain,EMRO,508,23570,2,69
2020-06-26,BH,Bahrain,EMRO,511,24081,2,71
2020-06-27,BH,Bahrain,EMRO,724,24805,2,73
2020-06-28,BH,Bahrain,EMRO,462,25267,5,78
2020-06-29,BH,Bahrain,EMRO,438,25705,5,83
2020-06-30,BH,Bahrain,EMRO,534,26239,1,84
2020-07-01,BH,Bahrain,EMRO,519,26758,3,87
2020-07-02,BH,Bahrain,EMRO,656,27414,5,92
2020-07-03,BH,Bahrain,EMRO,423,27837,2,94
2020-07-04,BH,Bahrain,EMRO,573,28410,1,95
2020-07-05,BH,Bahrain,EMRO,447,28857,1,96
2020-07-06,BH,Bahrain,EMRO,510,29367,1,97
2020-07-07,BH,Bahrain,EMRO,454,29821,1,98
2020-07-08,BH,Bahrain,EMRO,500,30321,0,98
2020-07-09,BH,Bahrain,EMRO,610,30931,0,98
2020-07-10,BH,Bahrain,EMRO,597,31528,5,103
2020-07-11,BH,Bahrain,EMRO,511,32039,1,104
2020-07-12,BH,Bahrain,EMRO,431,32470,0,104
2020-07-13,BH,Bahrain,EMRO,471,32941,4,108
2020-07-14,BH,Bahrain,EMRO,535,33476,1,109
2020-07-15,BH,Bahrain,EMRO,602,34078,2,111
2020-07-16,BH,Bahrain,EMRO,482,34560,6,117
2020-07-17,BH,Bahrain,EMRO,524,35084,4,121
2020-07-18,BH,Bahrain,EMRO,389,35473,3,124
2020-07-19,BH,Bahrain,EMRO,531,36004,0,124
2020-07-20,BH,Bahrain,EMRO,418,36422,2,126
2020-07-21,BH,Bahrain,EMRO,514,36936,2,128
2020-07-22,BH,Bahrain,EMRO,380,37316,1,129
2020-07-23,BH,Bahrain,EMRO,321,37637,1,130
2020-07-24,BH,Bahrain,EMRO,359,37996,4,134
2020-07-25,BH,Bahrain,EMRO,462,38458,2,136
2020-07-26,BH,Bahrain,EMRO,289,38747,1,137
2020-07-27,BH,Bahrain,EMRO,384,39131,4,141
2020-07-28,BH,Bahrain,EMRO,351,39482,0,141
2020-07-29,BH,Bahrain,EMRO,439,39921,0,141
2020-07-30,BH,Bahrain,EMRO,390,40311,3,144
2020-07-31,BH,Bahrain,EMRO,444,40755,2,146
2020-08-01,BH,Bahrain,EMRO,227,40982,1,147
2020-08-02,BH,Bahrain,EMRO,208,41190,0,147
2020-08-03,BH,Bahrain,EMRO,346,41536,0,147
2020-08-04,BH,Bahrain,EMRO,299,41835,3,150
2020-08-05,BH,Bahrain,EMRO,297,42132,2,152
2020-08-06,BH,Bahrain,EMRO,382,42514,4,156
2020-08-07,BH,Bahrain,EMRO,375,42889,0,156
2020-08-08,BH,Bahrain,EMRO,418,43307,3,159
2020-08-09,BH,Bahrain,EMRO,322,43629,2,161
2020-08-10,BH,Bahrain,EMRO,382,44011,1,162
2020-08-11,BH,Bahrain,EMRO,386,44397,1,163
2020-08-12,BH,Bahrain,EMRO,407,44804,2,165
2020-08-13,BH,Bahrain,EMRO,460,45264,1,166
2020-08-14,BH,Bahrain,EMRO,462,45726,1,167
2020-08-15,BH,Bahrain,EMRO,326,46052,1,168
2020-08-16,BH,Bahrain,EMRO,378,46430,2,170
2020-08-17,BH,Bahrain,EMRO,405,46835,0,170
2020-08-18,BH,Bahrain,EMRO,350,47185,3,173
2020-08-19,BH,Bahrain,EMRO,396,47581,2,175
2020-08-20,BH,Bahrain,EMRO,369,47950,3,178
2020-08-21,BH,Bahrain,EMRO,353,48303,1,179
2020-08-22,BH,Bahrain,EMRO,358,48661,2,181
2020-08-23,BH,Bahrain,EMRO,377,49038,2,183
2020-08-24,BH,Bahrain,EMRO,292,49330,1,184
2020-08-25,BH,Bahrain,EMRO,389,49719,1,185
2020-08-26,BH,Bahrain,EMRO,357,50076,1,186
2020-08-27,BH,Bahrain,EMRO,317,50393,0,186
2020-08-28,BH,Bahrain,EMRO,363,50756,2,188
2020-08-29,BH,Bahrain,EMRO,357,51113,1,189
2020-08-30,BH,Bahrain,EMRO,278,51391,0,189
2020-08-31,BH,Bahrain,EMRO,183,51574,0,189
2020-09-01,BH,Bahrain,EMRO,398,51972,1,190
2020-09-02,BH,Bahrain,EMRO,468,52440,0,190
2020-09-03,BH,Bahrain,EMRO,367,52807,0,190
2020-09-04,BH,Bahrain,EMRO,626,53433,0,190
2020-09-05,BH,Bahrain,EMRO,662,54095,5,195
2020-09-06,BH,Bahrain,EMRO,676,54771,1,196
2020-09-07,BH,Bahrain,EMRO,644,55415,3,199
2020-09-08,BH,Bahrain,EMRO,661,56076,1,200
2020-09-09,BH,Bahrain,EMRO,702,56778,2,202
2020-09-10,BH,Bahrain,EMRO,672,57450,1,203
2020-09-11,BH,Bahrain,EMRO,757,58207,4,207
2020-09-12,BH,Bahrain,EMRO,632,58839,1,208
2020-09-13,BH,Bahrain,EMRO,747,59586,4,212
2020-09-14,BH,Bahrain,EMRO,721,60307,1,213
2020-09-15,BH,Bahrain,EMRO,658,60965,0,213
2020-09-16,BH,Bahrain,EMRO,678,61643,0,213
2020-09-17,BH,Bahrain,EMRO,841,62484,3,216
2020-09-18,BH,Bahrain,EMRO,705,63189,1,217
2020-09-19,BH,Bahrain,EMRO,690,63879,3,220
2020-09-20,BH,Bahrain,EMRO,620,64499,1,221
2020-09-21,BH,Bahrain,EMRO,540,65039,0,221
2020-09-22,BH,Bahrain,EMRO,713,65752,3,224
2020-09-23,BH,Bahrain,EMRO,650,66402,3,227
2020-09-24,BH,Bahrain,EMRO,612,67014,4,231
2020-09-25,BH,Bahrain,EMRO,687,67701,0,231
2020-09-26,BH,Bahrain,EMRO,489,68190,5,236
2020-09-27,BH,Bahrain,EMRO,585,68775,3,239
2020-09-28,BH,Bahrain,EMRO,586,69361,3,242
2020-09-29,BH,Bahrain,EMRO,487,69848,3,245
2020-09-30,BH,Bahrain,EMRO,574,70422,1,246
2020-10-01,BH,Bahrain,EMRO,442,70864,5,251
2020-10-02,BH,Bahrain,EMRO,510,71374,3,254
2020-10-03,BH,Bahrain,EMRO,429,71803,1,255
2020-10-04,BH,Bahrain,EMRO,507,72310,3,258
2020-10-05,BH,Bahrain,EMRO,352,72662,2,260
